ID	Language_name	Language_ID	Parameter_name	Parameter_ID	Value	Form	Segments	Prosodic_structure	Motivation_structure	Source	Comment
2192	Maru	maru1248	to kill	1417	sɛ̱ʔ⁵⁵	sɛ̱ʔ⁵⁵	s ɛ̰ ʔ ⁵⁵	i n c t		TBL	bad concept
5422	Rangoon	nucl1310	to kill	1417	tθɑʔ⁴	tθɑʔ⁴	tθ ɑ ʔ ⁴	i n c t		TBL	bad concept
5550	Rangoon	nucl1310	to kill	1417	pɔ²²	pɔ²²	p ɔ ²²	i n t		TBL	bad concept
2187	Atsi	zaiw1240	to kill	1417	sat²¹	sat²¹	s a t ²¹	i n c t	kill	TBL	bad concept
2189	Bola	bela1241	to kill	1417	sɛ̱ʔ⁵⁵	sɛ̱ʔ⁵⁵	s ɛ̰ ʔ ⁵⁵	i n c t	kill	TBL	bad concept
2191	Lashi	lash1242	to kill	1417	sa̱ːt⁵⁵	sa̱ːt⁵⁵	s a̰ː t ⁵⁵	i n c t	kill	TBL	bad concept
2194	Xiandao	xian1248	to kill	1417	sat⁵⁵phut⁵⁵	sat⁵⁵phut⁵⁵	s a t ⁵⁵ + pʰ u t ⁵⁵	i n c t + i n c t	kill	TBL	bad concept
7479	Old_Burmese	oldb1234	to kill	1417	sat	sat	s a t	i n c			
5483	Rangoon	nucl1310	to laugh	1355	ji²²	ji²²	j i ²²	i n t		TBL	
2254	Bola	bela1241	to laugh	1355	ɣəi⁵⁵	ɣəi⁵⁵	ɣ ə i ⁵⁵	i n N t	laugh-smile	TBL	
2258	Lashi	lash1242	to laugh	1355	jiː³¹	jiː³¹	j iː ³¹	i n t	laugh-smile	TBL	
2261	Maru	maru1248	to laugh	1355	ɣə³¹	ɣə³¹	ɣ ə ³¹	i n t	laugh-smile	TBL	
7485	Old_Burmese	oldb1234	to laugh	1355	ray	ray	r a j	i n c			
5642	Rangoon	nucl1310	to lick	319	jɛʔ⁴	jɛʔ⁴	j ɛ ʔ ⁴	i n c t		TBL	
2345	Bola	bela1241	to lick	319	jaʔ³¹	jaʔ³¹	j a ʔ ³¹	i n c t	lick	TBL	
2349	Lashi	lash1242	to lick	319	jɔːʔ³¹	jɔːʔ³¹	j ɔː ʔ ³¹	i n c t	lick	TBL	
2352	Maru	maru1248	to lick	319	jɔʔ³¹	jɔʔ³¹	j ɔ ʔ ³¹	i n c t		TBL	
7489	Old_Burmese	oldb1234	to lick	319	lyak	lyak	l j a k	i m n c			
5517	Rangoon	nucl1310	to lie down	215	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵	t õ ∼ ⁵⁵ + l õ ∼ ⁵⁵ + ɬ ɛ ⁵⁵	i n c t + i n c t + i n t		TBL	
2359	Bola	bela1241	to lie down	215	laŋ³⁵	laŋ³⁵	l a ŋ ³⁵	i n c t	lie-down	TBL	
2361	Maru	maru1248	to lie down	215	laŋ³⁵	laŋ³⁵	l a ŋ ³⁵	i n c t		TBL	
2357	Achang_Longchuan	long1372	to lie down	215	ŋ̊a⁵⁵	ŋ̊a⁵⁵	ŋ̊ a ⁵⁵	i n t		TBL	
2358	Atsi	zaiw1240	to lie down	215	leʔ²¹	leʔ²¹	l e ʔ ²¹	i n c t	lie-down	TBL	
2360	Lashi	lash1242	to lie down	215	ləːŋ³¹	ləːŋ³¹	l əː ŋ ³¹	i n c t		TBL	
2362	Xiandao	xian1248	to lie down	215	ɲɛŋ⁵⁵	ɲɛŋ⁵⁵	ɲ ɛ ŋ ⁵⁵	i n c t		TBL	
7491	Old_Burmese	oldb1234	to lie down	215	lai	lai	l aj	i n			
6124	Rangoon	nucl1310	to plant (vegetals, rice)	1486	sɑiʔ⁴	sɑiʔ⁴	s ɑ i ʔ ⁴	i n N c t		TBL	
6181	Atsi	zaiw1240	to plant (vegetals, rice)	1486	xo²¹	xo²¹	x o ²¹	i n t		TBL	
6272	Lashi	lash1242	to plant (vegetals, rice)	1486	ʃɔː⁵⁵	ʃɔː⁵⁵	ʃ ɔː ⁵⁵	i n t		TBL	
6327	Xiandao	xian1248	to plant (vegetals, rice)	1486	sɔ³¹	sɔ³¹	s ɔ ³¹	i n t	plant-v	TBL	
6508	Achang_Longchuan	long1372	to plant (vegetals, rice)	1486	sɔ³¹	sɔ³¹	s ɔ ³¹	i n t	plant-v	TBL	
6533	Bola	bela1241	to plant (vegetals, rice)	1486	xa³⁵	xa³⁵	x a ³⁵	i n t	plant-v	TBL	
6560	Maru	maru1248	to plant (vegetals, rice)	1486	xɔ³⁵	xɔ³⁵	x ɔ ³⁵	i n t		TBL	
5292	Rangoon	nucl1310	to play	1413	kɑ⁵³sɑ⁵³	kɑ⁵³sɑ⁵³	k ɑ ⁵³ + s ɑ ⁵³	i n t + i n t		TBL	
3058	Achang_Longchuan	long1372	to play	1413	tseʔ⁵⁵	tseʔ⁵⁵	ts e ʔ ⁵⁵	i n c t	play	TBL	
3060	Atsi	zaiw1240	to play	1413	ŋji⁵¹ku̱n⁵⁵	ŋji⁵¹ku̱n⁵⁵	ŋ j i ⁵¹ + k ṵ n ⁵⁵	i m n t + i n c t	reside play	TBL	
3062	Bola	bela1241	to play	1413	khɔ̃³⁵kɔ̱n³¹	khɔ̃³⁵kɔ̱n³¹	kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹	i n c t + i n c t	play-1 play-2	TBL	
3064	Lashi	lash1242	to play	1413	lu̱ː³³	lu̱ː³³	l ṵː ³³	i n t	play	TBL	
3065	Maru	maru1248	to play	1413	na³¹ku̱m⁵⁵	na³¹ku̱m⁵⁵	n a ³¹ + k ṵ m ⁵⁵	i n t + i n c t	reside play	TBL	
3067	Xiandao	xian1248	to play	1413	tsɛʔ⁵⁵	tsɛʔ⁵⁵	ts ɛ ʔ ⁵⁵	i n c t	play	TBL	
3100	Achang_Longchuan	long1372	to pull	1455	ʂa⁵⁵	ʂa⁵⁵	ʂ a ⁵⁵	i n t	pull	TBL	
3101	Atsi	zaiw1240	to pull	1455	ʃe⁵¹	ʃe⁵¹	ʃ e ⁵¹	i n t	pull	TBL	
3102	Bola	bela1241	to pull	1455	ʃɛ⁵⁵	ʃɛ⁵⁵	ʃ ɛ ⁵⁵	i n t	pull	TBL	
3103	Lashi	lash1242	to pull	1455	ʃɛ̱³³	ʃɛ̱³³	ʃ ɛ̰ ³³	i n t		TBL	
3104	Maru	maru1248	to pull	1455	ʃɛ³¹	ʃɛ³¹	ʃ ɛ ³¹	i n t		TBL	
3105	Xiandao	xian1248	to pull	1455	ʂa⁵⁵	ʂa⁵⁵	ʂ a ⁵⁵	i n t		TBL	
5447	Rangoon	nucl1310	to pull	1455	shwɛ⁵⁵	shwɛ⁵⁵	sʰ w ɛ ⁵⁵	i m n t		TBL	
7497	Old_Burmese	oldb1234	to pull	1455	cho₁y	cho₁y	tsʰ o j	i n c			
3143	Achang_Longchuan	long1372	to push	1452	tun³¹	tun³¹	t u n ³¹	i n c t	push	TBL	
3146	Atsi	zaiw1240	to push	1452	tʃu̱n²¹	tʃu̱n²¹	tʃ ṵ n ²¹	i n c t	push	TBL	
3148	Bola	bela1241	to push	1452	tʃɔ̱n³⁵	tʃɔ̱n³⁵	tʃ ɔ̰ n ³⁵	i n c t	push	TBL	
3150	Lashi	lash1242	to push	1452	tuːn³³	tuːn³³	t uː n ³³	i n c t	throw	TBL	
3151	Maru	maru1248	to push	1452	tʃu̱m³⁵	tʃu̱m³⁵	tʃ ṵ m ³⁵	i n c t		TBL	
3153	Xiandao	xian1248	to push	1452	tun³¹	tun³¹	t u n ³¹	i n c t		TBL	
7499	Old_Burmese	oldb1234	to push	1452	to₁nḥ	to₁nḥ	t o n ⁵⁵	i n c t			
7501	Old_Burmese	oldb1234	to push	1452	tuivḥ	tuivḥ	t ə w ⁵⁵	i n c t			
7503	Old_Burmese	oldb1234	to push	1452	nhip	nhip	n̥ i p	i n c			
5672	Rangoon	nucl1310	to push	1452	tũ⁵⁵	tũ⁵⁵	t ũ ∼ ⁵⁵	i n c t		TBL	
3305	Maru	maru1248	to reside (live)	1099	na³¹	na³¹	n a ³¹	i n t	reside	TBL	
3300	Atsi	zaiw1240	to reside (live)	1099	ŋji⁵¹	ŋji⁵¹	ŋ j i ⁵¹	i m n t	reside	TBL	
5330	Rangoon	nucl1310	to reside (live)	1099	ne²²	ne²²	n e ²²	i n t		TBL	
3298	Achang_Longchuan	long1372	to reside (live)	1099	ȵɔʔ⁵⁵	ȵɔʔ⁵⁵	nʲ ɔ ʔ ⁵⁵	i n c t	stay-live	TBL	
3302	Bola	bela1241	to reside (live)	1099	ŋji⁵⁵	ŋji⁵⁵	ŋ j i ⁵⁵	i m n t	reside-live	TBL	
3304	Lashi	lash1242	to reside (live)	1099	luːŋ⁵⁵	luːŋ⁵⁵	l uː ŋ ⁵⁵	i n c t		TBL	
7505	Old_Burmese	oldb1234	to reside (live)	1099	niy	niy	n i j	i n c	reside		
3307	Xiandao	xian1248	to reside (live)	1099	nai⁵⁵	nai⁵⁵	n a i ⁵⁵	i n N t	sit-reside	TBL	
5636	Rangoon	nucl1310	to scratch	1436	ɑ⁵³jɑ⁵⁵pʰjɑuʔ⁴	ɑ⁵³jɑ⁵⁵pʰjɑuʔ⁴	ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴	n t + i n t + i m n N c t		TBL	bad concept
7509	Old_Burmese	oldb1234	to scratch	1436	phyo₂k	phyo₂k	pʰ j ʊ k	i m n c			
3525	Achang_Longchuan	long1372	to scratch	1436	khʐən⁵⁵	khʐən⁵⁵	kʰ ʐ ə n ⁵⁵	i m n c t	scratch	TBL	bad concept
3526	Atsi	zaiw1240	to scratch	1436	kjin⁵¹	kjin⁵¹	k j i n ⁵¹	i m n c t	scratch-tr	TBL	bad concept
3527	Bola	bela1241	to scratch	1436	kjɔ̱n⁵⁵	kjɔ̱n⁵⁵	k j ɔ̰ n ⁵⁵	i m n c t	scratch-tr	TBL	bad concept
3528	Lashi	lash1242	to scratch	1436	kji̱ːn³¹	kji̱ːn³¹	k j ḭː n ³¹	i m n c t	scratch	TBL	bad concept
3529	Maru	maru1248	to scratch	1436	kji̱ŋ³¹	kji̱ŋ³¹	k j ḭ ŋ ³¹	i m n c t		TBL	bad concept
3530	Xiandao	xian1248	to scratch	1436	khʐan⁵⁵	khʐan⁵⁵	kʰ ʐ a n ⁵⁵	i m n c t	scratch-tr	TBL	bad concept
5322	Rangoon	nucl1310	to see	1409	mjĩ²²	mjĩ²²	m j ĩ ∼ ²²	i m n c t		TBL	
7511	Old_Burmese	oldb1234	to see	1409	mraṅ	mraṅ	m r a ŋ	i m n c			
3556	Achang_Longchuan	long1372	to see	1409	en³¹mʐaŋ⁵⁵	en³¹mʐaŋ⁵⁵	e n ³¹ + m ʐ a ŋ ⁵⁵	n c t + i m n c t	see	TBL	
3559	Atsi	zaiw1240	to see	1409	mjaŋ⁵¹	mjaŋ⁵¹	m j a ŋ ⁵¹	i m n c t	see	TBL	
3561	Bola	bela1241	to see	1409	mjɔ̃⁵⁵	mjɔ̃⁵⁵	m j ɔ̃ ∼ ⁵⁵	i m n c t	see	TBL	
3565	Lashi	lash1242	to see	1409	mjaːŋ³¹	mjaːŋ³¹	m j aː ŋ ³¹	i m n c t	see	TBL	
3567	Maru	maru1248	to see	1409	mjɔ̃³¹	mjɔ̃³¹	m j ɔ̃ ∼ ³¹	i m n c t	see	TBL	
3569	Xiandao	xian1248	to see	1409	mʐaŋ⁵⁵	mʐaŋ⁵⁵	m ʐ a ŋ ⁵⁵	i m n c t	see	TBL	
5683	Rangoon	nucl1310	to shoot (an arrow)	1172	piʔ⁴	piʔ⁴	p i ʔ ⁴	i n c t		TBL	
7513	Old_Burmese	oldb1234	to shoot (an arrow)	1172	pac	pac	p a ts	i n c			
3671	Achang_Longchuan	long1372	to shoot (an arrow)	1172	pək⁵⁵	pək⁵⁵	p ə k ⁵⁵	i n c t	shoot	TBL	
3674	Atsi	zaiw1240	to shoot (an arrow)	1172	pik²¹	pik²¹	p i k ²¹	i n c t	shoot	TBL	
3676	Bola	bela1241	to shoot (an arrow)	1172	pak³¹	pak³¹	p a k ³¹	i n c t	shoot	TBL	
3679	Lashi	lash1242	to shoot (an arrow)	1172	pəːk³¹	pəːk³¹	p əː k ³¹	i n c t	shoot	TBL	
3680	Maru	maru1248	to shoot (an arrow)	1172	pak³¹	pak³¹	p a k ³¹	i n c t	shoot	TBL	
3682	Xiandao	xian1248	to shoot (an arrow)	1172	pɤk⁵⁵	pɤk⁵⁵	p ɤ k ⁵⁵	i n c t	shoot	TBL	
5634	Rangoon	nucl1310	to sing	1261	sho²²	sho²²	sʰ o ²²	i n t		TBL	
7515	Old_Burmese	oldb1234	to sing	1261	chuiw	chuiw	tsʰ ə w	i n c			
3725	Achang_Longchuan	long1372	to sing	1261	siaŋ³⁵ɕiaŋ⁵⁵	siaŋ³⁵ɕiaŋ⁵⁵	s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵	i m n c t + i m n c t	song sing	TBL	
3728	Atsi	zaiw1240	to sing	1261	tho⁵¹	tho⁵¹	tʰ o ⁵¹	i n t	sing	TBL	
3729	Bola	bela1241	to sing	1261	thɔ⁵⁵	thɔ⁵⁵	tʰ ɔ ⁵⁵	i n t	sing	TBL	
3731	Lashi	lash1242	to sing	1261	khuːn⁵⁵	khuːn⁵⁵	kʰ uː n ⁵⁵	i n c t		TBL	
3732	Maru	maru1248	to sing	1261	thu³¹	thu³¹	tʰ u ³¹	i n t		TBL	
3733	Xiandao	xian1248	to sing	1261	çaŋ⁵⁵çaŋ³⁵	çaŋ⁵⁵çaŋ³⁵	ç a ŋ ⁵⁵ + ç a ŋ ³⁵	i n c t + i n c t		TBL	
5544	Rangoon	nucl1310	to sleep	1585	eʔ⁴	eʔ⁴	e ʔ ⁴	n c t	sleep	TBL	
7517	Old_Burmese	oldb1234	to sleep	1585	ip	ip	i p	n c	sleep		
3802	Achang_Longchuan	long1372	to sleep	1585	e³¹	e³¹	e ³¹	n t	sleep	TBL	
3805	Atsi	zaiw1240	to sleep	1585	ju̱p⁵⁵	ju̱p⁵⁵	j ṵ p ⁵⁵	i n c t	sleep	TBL	
3807	Bola	bela1241	to sleep	1585	ja̱p⁵⁵	ja̱p⁵⁵	j a̰ p ⁵⁵	i n c t	sleep	TBL	
3811	Lashi	lash1242	to sleep	1585	ju̱ːp⁵⁵	ju̱ːp⁵⁵	j ṵː p ⁵⁵	i n c t	sleep	TBL	
3813	Maru	maru1248	to sleep	1585	jap³¹	jap³¹	j a p ³¹	i n c t		TBL	
3816	Xiandao	xian1248	to sleep	1585	it⁵⁵	it⁵⁵	i t ⁵⁵	n c t	sleep	TBL	
7519	Old_Burmese	oldb1234	to smell (perceive odor) [transitive]	1586	mhuyḥ	mhuyḥ	m̥ u j ⁵⁵	i n c t	fragrant-smell		
5417	Rangoon	nucl1310	to smell (perceive odor) [transitive]	1586	nɑ̃⁵⁵	nɑ̃⁵⁵	n ɑ̃ ∼ ⁵⁵	i n c t		TBL	
3840	Bola	bela1241	to smell (perceive odor) [transitive]	1586	nɛ̱̃⁵⁵	nɛ̱̃⁵⁵	n ɛ̰̃ ∼ ⁵⁵	i n c t	smell-tr	TBL	
3845	Lashi	lash1242	to smell (perceive odor) [transitive]	1586	naːm³¹	naːm³¹	n aː m ³¹	i n c t	smell	TBL	
3848	Maru	maru1248	to smell (perceive odor) [transitive]	1586	nɛ̃³¹	nɛ̃³¹	n ɛ̃ ∼ ³¹	i n c t		TBL	
5541	Rangoon	nucl1310	to spit	1440	tʰwe⁵⁵	tʰwe⁵⁵	tʰ w e ⁵⁵	i m n t		TBL	
7521	Old_Burmese	oldb1234	to spit	1440	thuyḥ	thuyḥ	tʰ u j ⁵⁵	i n c t			
3967	Achang_Longchuan	long1372	to spit	1440	tɕho³¹	tɕho³¹	tɕʰ o ³¹	i n t		TBL	
3970	Atsi	zaiw1240	to spit	1440	pje⁵⁵	pje⁵⁵	p j e ⁵⁵	i m n t	spit	TBL	
3972	Bola	bela1241	to spit	1440	phø³⁵	phø³⁵	pʰ ø ³⁵	i n t	spit	TBL	
3975	Lashi	lash1242	to spit	1440	pyː³³	pyː³³	p yː ³³	i n t	spit	TBL	
3977	Maru	maru1248	to spit	1440	phø³⁵	phø³⁵	pʰ ø ³⁵	i n t		TBL	
3979	Xiandao	xian1248	to spit	1440	tsɛ³⁵	tsɛ³⁵	ts ɛ ³⁵	i n t	spit	TBL	
5332	Rangoon	nucl1310	to stand	1442	jɑʔ⁴	jɑʔ⁴	j ɑ ʔ ⁴	i n c t		TBL	bad concept
7523	Old_Burmese	oldb1234	to stand	1442	ryap	ryap	r j a p	i m n c			
4043	Achang_Longchuan	long1372	to stand	1442	ʑap⁵⁵	ʑap⁵⁵	ʑ a p ⁵⁵	i n c t	stand	TBL	bad concept
4044	Atsi	zaiw1240	to stand	1442	jap²¹	jap²¹	j a p ²¹	i n c t	stand	TBL	bad concept
4045	Bola	bela1241	to stand	1442	jɛʔ⁵⁵	jɛʔ⁵⁵	j ɛ ʔ ⁵⁵	i n c t	stand	TBL	bad concept
4046	Lashi	lash1242	to stand	1442	jaːp³¹	jaːp³¹	j aː p ³¹	i n c t	stand	TBL	bad concept
4047	Maru	maru1248	to stand	1442	jɛʔ³¹	jɛʔ³¹	j ɛ ʔ ³¹	i n c t		TBL	bad concept
4048	Xiandao	xian1248	to stand	1442	jap⁵⁵	jap⁵⁵	j a p ⁵⁵	i n c t	stand	TBL	bad concept
5573	Rangoon	nucl1310	to steal	713	kʰo⁵⁵	kʰo⁵⁵	kʰ o ⁵⁵	i n t		TBL	
7525	Old_Burmese	oldb1234	to steal	713	khuiwḥ	khuiwḥ	kʰ ə w ⁵⁵	i n c t	steal		
4071	Atsi	zaiw1240	to steal	713	khau²¹	khau²¹	kʰ a u ²¹	i n N t	steal	TBL	
4068	Achang_Longchuan	long1372	to steal	713	xau³¹	xau³¹	x a u ³¹	i n N t	steal	TBL	
4073	Bola	bela1241	to steal	713	khau³¹	khau³¹	kʰ a u ³¹	i n N t	steal	TBL	
4076	Lashi	lash1242	to steal	713	khaːu⁵⁵	khaːu⁵⁵	kʰ aː u ⁵⁵	i n N t	steal	TBL	
4077	Maru	maru1248	to steal	713	khuk⁵⁵	khuk⁵⁵	kʰ u k ⁵⁵	i n c t	steal	TBL	
4079	Xiandao	xian1248	to steal	713	xau³¹	xau³¹	x a u ³¹	i n N t	steal	TBL	
4453	Achang_Longchuan	long1372	to think (reflect)	1415	sam⁵⁵	sam⁵⁵	s a m ⁵⁵	i n c t	think	TBL	
4456	Atsi	zaiw1240	to think (reflect)	1415	mjit²¹	mjit²¹	m j i t ²¹	i m n c t	think	TBL	
4458	Bola	bela1241	to think (reflect)	1415	mjɔt³¹	mjɔt³¹	m j ɔ t ³¹	i m n c t	think	TBL	
4460	Lashi	lash1242	to think (reflect)	1415	mjiːt³¹	mjiːt³¹	m j iː t ³¹	i m n c t	think	TBL	
4461	Maru	maru1248	to think (reflect)	1415	mjik³¹	mjik³¹	m j i k ³¹	i m n c t	think	TBL	
5514	Rangoon	nucl1310	to think (reflect)	1415	twe⁵⁵	twe⁵⁵	t w e ⁵⁵	i m n t		TBL	
4463	Xiandao	xian1248	to think (reflect)	1415	tak⁵⁵	tak⁵⁵	t a k ⁵⁵	i n c t		TBL	
7527	Old_Burmese	oldb1234	to think (reflect)	1415	tuyḥ	tuyḥ	t u j ⁵⁵	i n c t			
4541	Achang_Longchuan	long1372	to throw	1456	xuat⁵⁵	xuat⁵⁵	x u a t ⁵⁵	i m n c t		TBL	bad concept
4544	Atsi	zaiw1240	to throw	1456	tu⁵⁵	tu⁵⁵	t u ⁵⁵	i n t	throw	TBL	bad concept
4546	Bola	bela1241	to throw	1456	pjɛ̱ʔ⁵⁵	pjɛ̱ʔ⁵⁵	p j ɛ̰ ʔ ⁵⁵	i m n c t	throw	TBL	bad concept
4549	Lashi	lash1242	to throw	1456	tuːn³³	tuːn³³	t uː n ³³	i n c t	throw	TBL	bad concept
4550	Maru	maru1248	to throw	1456	pjɛ̱ʔ⁵⁵	pjɛ̱ʔ⁵⁵	p j ɛ̰ ʔ ⁵⁵	i m n c t		TBL	bad concept
4552	Xiandao	xian1248	to throw	1456	fu⁵⁵	fu⁵⁵	f u ⁵⁵	i n t	throw	TBL	bad concept
5478	Rangoon	nucl1310	to throw	1456	piʔ⁴	piʔ⁴	p i ʔ ⁴	i n c t		TBL	bad concept
4790	Maru	maru1248	to vomit	1278	tauk³¹	tauk³¹	t a u k ³¹	i n N c t		TBL	
4780	Achang_Longchuan	long1372	to vomit	1278	phat⁵⁵	phat⁵⁵	pʰ a t ⁵⁵	i n c t		TBL	
4783	Atsi	zaiw1240	to vomit	1278	phat⁵⁵	phat⁵⁵	pʰ a t ⁵⁵	i n c t	vomit	TBL	
4785	Bola	bela1241	to vomit	1278	tauʔ³¹	tauʔ³¹	t a u ʔ ³¹	i n N c t	vomit	TBL	
4788	Lashi	lash1242	to vomit	1278	phaːt⁵⁵	phaːt⁵⁵	pʰ aː t ⁵⁵	i n c t	vomit	TBL	
4793	Xiandao	xian1248	to vomit	1278	phat⁵⁵	phat⁵⁵	pʰ a t ⁵⁵	i n c t	vomit	TBL	
5264	Rangoon	nucl1310	to vomit	1278	ɑ̃²²	ɑ̃²²	ɑ̃ ∼ ²²	n c t		TBL	
7530	Old_Burmese	oldb1234	to vomit	1278	an	an	a n	n c			
4798	Achang_Longchuan	long1372	to walk	1443	so³¹	so³¹	s o ³¹	i n t	go	TBL	
4801	Atsi	zaiw1240	to walk	1443	so²¹	so²¹	s o ²¹	i n t	go	TBL	
4803	Bola	bela1241	to walk	1443	sɔ³⁵	sɔ³⁵	s ɔ ³⁵	i n t	go	TBL	
4805	Lashi	lash1242	to walk	1443	sɔ̱ː⁵⁵	sɔ̱ː⁵⁵	s ɔ̰ː ⁵⁵	i n t		TBL	
4806	Maru	maru1248	to walk	1443	su³⁵	su³⁵	s u ³⁵	i n t		TBL	
4808	Xiandao	xian1248	to walk	1443	so³¹	so³¹	s o ³¹	i n t	go	TBL	
5667	Rangoon	nucl1310	to walk	1443	tθwɑ⁵⁵	tθwɑ⁵⁵	tθ w ɑ ⁵⁵	i m n t		TBL	
7533	Old_Burmese	oldb1234	to walk	1443	lhyo₂k	lhyo₂k	l̥ j ʊ k	i m n c			
5108	Achang_Longchuan	long1372	to wipe	1454	sut⁵⁵	sut⁵⁵	s u t ⁵⁵	i n c t	wipe	TBL	
5116	Lashi	lash1242	to wipe	1454	suːt⁵⁵	suːt⁵⁵	s uː t ⁵⁵	i n c t	wipe	TBL	
5117	Maru	maru1248	to wipe	1454	sa̱t⁵⁵	sa̱t⁵⁵	s a̰ t ⁵⁵	i n c t		TBL	
5120	Xiandao	xian1248	to wipe	1454	sut⁵⁵	sut⁵⁵	s u t ⁵⁵	i n c t	wipe	TBL	
5381	Rangoon	nucl1310	to wipe	1454	tθoʔ⁴	tθoʔ⁴	tθ o ʔ ⁴	i n c t		TBL	
5111	Atsi	zaiw1240	to wipe	1454	sut⁵⁵	sut⁵⁵	s u t ⁵⁵	i n c t	wipe	TBL	
5113	Bola	bela1241	to wipe	1454	sɔt⁵⁵	sɔt⁵⁵	s ɔ t ⁵⁵	i n c t	wipe	TBL	
7535	Old_Burmese	oldb1234	to wipe	1454	sut	sut	s u t	i n c			
6157	Atsi	zaiw1240	today	1283	kʰĕ⁵⁵ŋji⁵⁵	kʰĕ⁵⁵ŋji⁵⁵	kʰ ĕ ⁵⁵ + ŋ j i ⁵⁵	i n t + i m n t	today day	TBL	
6333	Lashi	lash1242	today	1283	kʰə̆⁵⁵ŋjei⁵⁵	kʰə̆⁵⁵ŋjei⁵⁵	kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵	i n t + i m n N t	today day	TBL	
6528	Achang_Longchuan	long1372	today	1283	xai⁵⁵ȵen³¹	xai⁵⁵ȵen³¹	x a i ⁵⁵ + nʲ e n ³¹	i n N t + i n c t	this day	TBL	
6541	Bola	bela1241	today	1283	a³¹kʰə̆³¹nɛʔ³¹	a³¹kʰə̆³¹nɛʔ³¹	a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹	n t + i n t + i n c t	a-prefix ? day-2	TBL	
6589	Maru	maru1248	today	1283	a³¹na⁵⁵nɛʔ³¹	a³¹na⁵⁵nɛʔ³¹	a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹	n t + i n t + i n c t	a-prefix morning-1 day	TBL	
6620	Rangoon	nucl1310	today	1283	jɑ⁵³ne⁵³	jɑ⁵³ne⁵³	j ɑ ⁵³ + n e ⁵³	i n t + i n t		TBL	
6403	Xiandao	xian1248	today	1283	fu³¹ɳɛn³¹	fu³¹ɳɛn³¹	f u ³¹ + ɳ ɛ n ³¹	i n t + i n c t	this-2	TBL	
6290	Maru	maru1248	tomorrow	1329	nɛʔ³¹mɔ⁵⁵nɛʔ³¹	nɛʔ³¹mɔ⁵⁵nɛʔ³¹	n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹	i n c t + i n t + i n c t	day mo-suffix day	TBL	
6456	Bola	bela1241	tomorrow	1329	nɛʔ³¹ma³⁵nɛʔ³¹	nɛʔ³¹ma³⁵nɛʔ³¹	n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹	i n c t + i n t + i n c t	day-2 tomorrow day-2	TBL	
6159	Atsi	zaiw1240	tomorrow	1329	naʔ²¹ma⁵⁵	naʔ²¹ma⁵⁵	n a ʔ ²¹ + m a ⁵⁵	i n c t + i n t	tomorrow on	TBL	
6337	Lashi	lash1242	tomorrow	1329	nap³¹jɔ³¹ŋjei⁵⁵	nap³¹jɔ³¹ŋjei⁵⁵	n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵	i n c t + i n t + i m n N t	not-today ??? day	TBL	
6532	Achang_Longchuan	long1372	tomorrow	1329	pʰă⁵⁵nap⁵⁵	pʰă⁵⁵nap⁵⁵	pʰ ă ⁵⁵ + n a p ⁵⁵	i n t + i n c t		TBL	
6476	Xiandao	xian1248	tomorrow	1329	n̥a³¹ʐɔ⁵⁵	n̥a³¹ʐɔ⁵⁵	n̥ a ³¹ + ʐ ɔ ⁵⁵	i n t + i n t		TBL	
6622	Rangoon	nucl1310	tomorrow	1329	nɛʔ⁴pʰjɑ̃²²	nɛʔ⁴pʰjɑ̃²²	n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²	i n c t + i m n c t	tomorrow return	TBL	
4702	Atsi	zaiw1240	twenty	1710	i⁵⁵tshe⁵¹	i⁵⁵tshe⁵¹	i ⁵⁵ + tsʰ e ⁵¹	n t + i n t	two ten	TBL	
4704	Bola	bela1241	twenty	1710	i̱³⁵thai⁵⁵	i̱³⁵thai⁵⁵	ḭ ³⁵ + tʰ a i ⁵⁵	n t + i n N t	two ten	TBL	
4706	Lashi	lash1242	twenty	1710	ə̱⁵⁵tshe³³	ə̱⁵⁵tshe³³	ə̰ ⁵⁵ + tsʰ e ³³	n t + i n t	two ten	TBL	
4707	Maru	maru1248	twenty	1710	ʃi̱k⁵⁵tshɛ³¹	ʃi̱k⁵⁵tshɛ³¹	ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹	i n c t + i n t	two ten	TBL	
4709	Xiandao	xian1248	twenty	1710	ta³¹sau⁵⁵	ta³¹sau⁵⁵	t a ³¹ + s a u ⁵⁵	i n t + i n N t	one twenty	TBL	
